ObjectID,GlobalID,Monitoring Date,Monitor Names,Vernal Pool?,Vernal Pool Name or Number,Vernal Pool Axis,Project Site,Unlisted Project Site,Lagoon Transect Name/Number,Unlisted Lagoon Transect Name/Number,NCOS Transect Name/Number,NP Transect Name/Number,Unlisted NP Transect Name/Number,Transect Name/Number,Total Transect Length,Transect Start Time,Transect Finish Time,Transect Notes,Transect Distance of Quadrat,Side of Transect (Left or Right),Vernal Pool Zone,Quadrat Notes (Optional),Percent Bare Ground,Percent Natural Thatch,Percent Mowed/Trimmed Thatch,Thatch Notes (Optional),Count of Native Species,Sum of Native Cover,Count of Non-Native Species,Sum of Non-Native Cover,Count of Unknown Species,Sum of Unknown Cover,Sum of Thatch,Sum of Other Cover,Bare Ground,SUM of ALL COVER,CreationDate,Creator,EditDate,Editor,x,y
5792,5eb50ef2-2b6e-4b13-aff1-b0d6e0afcd63,7/28/2023 7:00:00 PM,"Kelly Hildner, Mikey He,  Leigh Lyter, Chloe Carlstrom",yes,2017,minor,UNLISTED,Storke ,,,,,,,14,,,,8,Right,transition,,42,0,0,,10,62,2,5,0,0,0,0,42,109,8/12/2023 5:57:31 AM,ccber_user,8/12/2023 5:57:31 AM,ccber_user,-119.866286069266,34.4209389109485
5793,cad164dc-1c19-4ddb-af72-f51e8d7ab0ba,7/28/2023 7:00:00 PM,"Kelly Hildner, Mikey He,  Leigh Lyter, Chloe Carlstrom",yes,2017,minor,UNLISTED,Storke ,,,,,,,14,,,,10,Left,edge,,40,10,0,,9,45,5,6,0,0,10,0,40,101,8/12/2023 5:57:40 AM,ccber_user,8/12/2023 5:57:40 AM,ccber_user,-119.866287337469,34.4209540545853
5794,26020c98-cb99-4cdf-b0ca-71fa456a86a9,7/28/2023 7:00:00 PM,"Kelly Hildner, Mikey He,  Leigh Lyter, Chloe Carlstrom",yes,North,major,UNLISTED,Storke ,,,,,,,30,,,,0,Right,edge,,3,0,0,,7,105,3,12,0,0,0,0,3,120,8/12/2023 5:57:52 AM,ccber_user,8/12/2023 5:57:52 AM,ccber_user,-119.86585117662,34.4213118526221
5795,335dbf07-5930-45bf-b534-2da6ac9cdf43,8/4/2023 7:00:00 PM,"Kelly Hildner, Nathan Seaway, Sebastian Ferguson",yes,North,major,UNLISTED,Storke ,,,,,,,30,,,,4,Right,bottom,,4,0,0,,7,98,1,3,0,0,0,0,4,105,8/12/2023 5:57:56 AM,ccber_user,8/12/2023 5:57:56 AM,ccber_user,-119.865861724212,34.4212912730882
5796,70badd33-585e-4709-9c14-bb32b4ece4c8,8/4/2023 7:00:00 PM,"Kelly Hildner, Nathan Seaway, Sebastian Ferguson",yes,North,major,UNLISTED,Storke ,,,,,,,30,,,,6,Left,bottom,,8,2,0,,5,117,1,1,0,0,2,0,8,128,8/12/2023 5:58:00 AM,ccber_user,8/12/2023 5:58:00 AM,ccber_user,-119.865837870632,34.4212931309792
5797,f207d9d4-fccc-48c3-be87-2732d987c604,8/4/2023 7:00:00 PM,"Kelly Hildner, Nathan Seaway, Sebastian Ferguson",yes,North,major,UNLISTED,Storke ,,,,,,,30,,,,8,Right,bottom,,5,0,0,,6,137,1,1,0,0,0,0,5,143,8/12/2023 5:58:04 AM,ccber_user,8/12/2023 5:58:04 AM,ccber_user,-119.865834393977,34.4213071507837
5798,4b1e0639-0f8e-411a-a2c2-82a2eeff0e93,8/4/2023 7:00:00 PM,"Kelly Hildner, Nathan Seaway, Sebastian Ferguson",yes,North,major,UNLISTED,Storke ,,,,,,,30,,,,10,Left,bottom,,8,0,0,,6,95,1,1,0,0,0,0,8,104,8/12/2023 5:58:07 AM,ccber_user,8/12/2023 5:58:07 AM,ccber_user,-119.865808216137,34.4213185032806
5799,8e326b96-4286-417e-b2e1-b9c6d9b46a3a,8/4/2023 7:00:00 PM,"Kelly Hildner, Nathan Seaway, Sebastian Ferguson",yes,North,major,UNLISTED,Storke ,,,,,,,30,,11:31,,12,Right,bottom,,10,0,0,,6,127,1,1,0,0,0,0,10,138,8/12/2023 5:58:10 AM,ccber_user,8/12/2023 5:58:10 AM,ccber_user,-119.865785365258,34.4212985489764
5800,970cecc7-1e60-4538-aef6-f74d407deada,8/4/2023 7:00:00 PM,"Kelly Hildner, Nathan Seaway, Sebastian Ferguson",yes,North,major,UNLISTED,Storke ,,,,,,,30,,,,14,Left,bottom,,8,0,0,,6,99,1,2,0,0,0,0,8,109,8/12/2023 5:58:14 AM,ccber_user,8/12/2023 5:58:14 AM,ccber_user,-119.865752938492,34.4213031731931
5801,88002dbc-87cc-4745-9d94-33b17990ff55,8/4/2023 7:00:00 PM,"Kelly Hildner, Nathan Seaway, Sebastian Ferguson",yes,North,major,UNLISTED,Storke ,,,,,,,30,,,,16,Right,bottom,,35,0,0,,7,74,1,1,0,0,0,0,35,110,8/12/2023 5:58:17 AM,ccber_user,8/12/2023 5:58:17 AM,ccber_user,-119.865721752296,34.4213029651248
5802,a172e513-9d19-4237-b079-68154ba67729,8/4/2023 7:00:00 PM,"Kelly Hildner, Nathan Seaway, Sebastian Ferguson",yes,North,major,UNLISTED,Storke ,,,,,,,30,,,,18,Left,bottom,,13,0,0,,6,88,1,1,0,0,0,0,13,102,8/12/2023 5:58:20 AM,ccber_user,8/12/2023 5:58:20 AM,ccber_user,-119.865701669437,34.4213147958428
5803,27928bc0-98fb-4b07-bc59-77b3ef31c190,8/4/2023 7:00:00 PM,"Kelly Hildner, Nathan Seaway, Sebastian Ferguson",yes,North,major,UNLISTED,Storke ,,,,,,,30,,,,20,Right,bottom,,10,0,0,,7,92,1,1,0,0,0,0,10,103,8/12/2023 5:58:23 AM,ccber_user,8/12/2023 5:58:23 AM,ccber_user,-119.865674939141,34.4213112283657
5804,f9f97079-127a-4712-acc4-fd15dd8217ab,8/4/2023 7:00:00 PM,"Kelly Hildner, Nathan Seaway, Sebastian Ferguson",yes,North,major,UNLISTED,Storke ,,,,,,,30,,,,22,Left,bottom,,10,0,0,,7,106,1,1,0,0,0,0,10,117,8/12/2023 5:58:27 AM,ccber_user,8/12/2023 5:58:27 AM,ccber_user,-119.865661611344,34.4213188246515
5805,68804556-93ab-4e1b-a411-9fbc4a031b0a,8/4/2023 7:00:00 PM,"Kelly Hildner, Nathan Seaway, Sebastian Ferguson",yes,North,major,UNLISTED,Storke ,,,,,,,30,,,,24,Right,transition,,3,0,0,,10,100,2,6,0,0,0,0,3,109,8/12/2023 5:58:30 AM,ccber_user,8/12/2023 5:58:30 AM,ccber_user,-119.865648261098,34.4213101611044
5806,a6616afd-fc2e-4b4f-b96f-cd4d41c7b66e,8/11/2023 7:00:00 PM,"Kelly Hildner, Chloe Carlstrom, Sebastian Ferguson",yes,North,major,UNLISTED,Storke ,,,,,,,30,,,,26,Left,edge,,2,0,0,,9,93,4,16,0,0,0,0,2,111,8/12/2023 5:58:33 AM,ccber_user,8/12/2023 5:58:33 AM,ccber_user,-119.865562357894,34.4213018044302
5807,b37c5656-4dc9-4c91-9cd6-fbdc4d3a85e2,8/11/2023 7:00:00 PM,"Kelly Hildner, Chloe Carlstrom, Sebastian Ferguson, Peter Nuñez",yes,North,major,UNLISTED,Storke ,,,,,,,30,,,,28,Right,edge,,12,5,0,,3,51,3,50,0,0,5,0,12,118,8/12/2023 5:58:37 AM,ccber_user,8/12/2023 5:58:37 AM,ccber_user,-119.865551537903,34.4212830962191
5808,b8d9eb47-a2ff-47ed-b496-a9c48c8a1493,8/11/2023 7:00:00 PM,"Kelly Hildner, Chloe Carlstrom, Sebastian Ferguson, Robert Thomas,Peter Nuñez",yes,North ,minor,UNLISTED,Storke ,,,,,,,18,,,,0,Left,edge,,4,0,0,,8,85,5,17,0,0,0,17,4,123,8/12/2023 5:58:42 AM,ccber_user,8/12/2023 5:58:42 AM,ccber_user,-119.865726416767,34.4213658142452
5809,049356af-67a5-4b1d-aedd-c98911db4f7e,8/11/2023 7:00:00 PM,"Kelly Hildner, Chloe Carlstrom, Sebastian Ferguson, Robert Thomas,Peter Nuñez",yes,North,minor,UNLISTED,Storke ,,,,,,,18,,,,2,Right,transition,,15,0,0,,8,58,3,37,0,0,0,3,15,113,8/12/2023 5:58:46 AM,ccber_user,8/12/2023 5:58:46 AM,ccber_user,-119.865742241591,34.4213637650838
5810,1e11cc5b-9d66-4964-8cab-d13aaae0c798,8/11/2023 7:00:00 PM,"Kelly Hildner, Chloe Carlstrom, Sebastian Ferguson, Robert Thomas,Peter Nuñez",yes,North ,minor,UNLISTED,Storke ,,,,,,,18,,,,4,Left,bottom,,13,0,0,,7,95,2,6,0,0,0,0,13,114,8/12/2023 5:58:49 AM,ccber_user,8/12/2023 5:58:49 AM,ccber_user,-119.865744760228,34.4213585640498
5811,d8c6ed1e-1154-4208-88af-51ae82aa8564,8/11/2023 7:00:00 PM,"Kelly Hildner, Chloe Carlstrom, Sebastian Ferguson, Robert Thomas,Peter Nuñez",yes,Norrh,minor,UNLISTED,Storke ,,,,,,,18,,,,6,Right,bottom,,4,0,0,,5,109,1,1,0,0,0,0,4,114,8/12/2023 5:58:52 AM,ccber_user,8/12/2023 5:58:52 AM,ccber_user,-119.865738954201,34.421337638892
5812,b1f76100-7ecb-4eba-81d6-cc7a4279a1a2,8/11/2023 7:00:00 PM,"Kelly Hildner, Chloe Carlstrom, Sebastian Ferguson, Robert Thomas,Peter Nuñez",yes,North,minor,UNLISTED,Storke ,,,,,,,18,,,,8,Left,bottom,,18,0,0,,6,86,1,4,0,0,0,0,18,108,8/12/2023 5:58:55 AM,ccber_user,8/12/2023 5:58:55 AM,ccber_user,-119.865737676188,34.4213362314836
5813,661d1ff6-b7e9-46b3-91c4-b3051f13db51,8/11/2023 7:00:00 PM,"Kelly Hildner, Chloe Carlstrom, Sebastian Ferguson, Robert Thomas,Peter Nuñez",yes,North ,minor,UNLISTED,Storke ,,,,,,,18,,,,10,Right,bottom,,8,0,,,6,103,1,2,0,0,,0,8,,8/12/2023 5:58:58 AM,ccber_user,8/12/2023 5:58:58 AM,ccber_user,-119.865706459,34.4212817575078
5814,d03462b3-3cb7-4bb6-a00a-703bb9492a64,8/11/2023 7:00:00 PM,"Kelly Hildner, Chloe Carlstrom, Sebastian Ferguson, Robert Thomas,Peter Nuñez",yes,North,minor,UNLISTED,Storke ,,,,,,,18,,,,12,Left,transition,,2,0,0,,8,149,2,9,0,0,0,0,2,160,8/12/2023 5:59:02 AM,ccber_user,8/12/2023 5:59:02 AM,ccber_user,-119.865700308221,34.4212821377798
5815,a6360505-44c8-44d7-b295-20e22c6aee90,8/11/2023 7:00:00 PM,"Kelly Hildner, Chloe Carlstrom, Sebastian Ferguson, Robert Thomas,Peter Nuñez",yes,North,minor,UNLISTED,Storke ,,,,,,,18,,,,14,Right,edge,,0,0,0,,5,87,4,11,0,0,0,20,0,118,8/12/2023 5:59:05 AM,ccber_user,8/12/2023 5:59:05 AM,ccber_user,-119.865681633205,34.4212287206781
5867,33626e01-7c18-4b49-b5ed-975dfe499ac6,8/15/2023 7:00:00 PM,"Johnny A, Joanna T",yes,Santa Rosa,major,manzanita_village,,,,,,,,32,15:53,,,0,Left,edge,,3,47,0,,3,60,3,70,0,0,47,0,3,180,8/15/2023 11:05:07 PM,ccber_user,8/15/2023 11:08:41 PM,ccber_user,-119.8520432,34.4082759
5881,dd16aab1-5b1d-4a5a-a203-b096bc4b3351,8/15/2023 7:00:00 PM,"Johnny A, Joanna T",yes,Santa Rosa,major,manzanita_village,,,,,,,,32,15:53,,,2,Right,transition,,3,49,0,,5,33,8,23,0,0,49,0,3,108,8/16/2023 12:09:40 AM,ccber_user,8/16/2023 12:09:40 AM,ccber_user,-119.8522138,34.4082621
5882,87d7d515-7841-4ab7-94b2-56317fadf00f,8/15/2023 7:00:00 PM,"Johnny A, Joanna T",yes,Santa Rosa,major,manzanita_village,,,,,,,,32,15:53,,,4,Left,transition,,11,9,0,,6,44,6,37,0,0,9,0,11,101,8/16/2023 12:09:43 AM,ccber_user,8/16/2023 12:09:43 AM,ccber_user,-119.8522809,34.4082526
5883,e467a1d0-b230-40e3-a35f-15fc092bd755,8/15/2023 7:00:00 PM,"Johnny A, Joanna T",yes,Santa Rosa,major,manzanita_village,,,,,,,,32,15:53,,,6,Right,bottom,,0,1,0,,5,170,2,3,0,0,1,0,0,174,8/16/2023 12:09:46 AM,ccber_user,8/16/2023 12:09:46 AM,ccber_user,-119.8522909,34.4082437
5884,da7cdebc-aee1-45ac-b6d6-320cc66aca94,8/15/2023 7:00:00 PM,"Johnny A, Joanna T",yes,Santa Rosa,major,manzanita_village,,,,,,,,32,15:53,,,8,Left,bottom,,0,1,0,,3,193,1,1,0,0,1,0,0,195,8/16/2023 12:09:48 AM,ccber_user,8/16/2023 12:09:48 AM,ccber_user,-119.8522616,34.4082563
5885,887786be-5f0c-4af6-9f78-b625249f1500,8/15/2023 7:00:00 PM,"Johnny A, Joanna T",yes,Santa Rosa,major,manzanita_village,,,,,,,,32,15:53,,,10,Right,bottom,,1,1,0,,4,180,0,0,0,0,1,0,1,182,8/16/2023 12:09:50 AM,ccber_user,8/16/2023 12:09:50 AM,ccber_user,-119.8522937,34.4082693
5886,d4cd0649-feab-49ec-9aad-b4f322020acb,8/15/2023 7:00:00 PM,Joanna Tang,yes,Santa Rosa,major,manzanita_village,,,,,,,,32,16:54,,,14,Right,bottom,,2,0,0,,5,97,1,1,0,0,0,0,2,100,8/16/2023 1:30:49 AM,joannatang@umail.ucsb.edu_ucsb,8/16/2023 1:30:49 AM,joannatang@umail.ucsb.edu_ucsb,-119.852345842089,34.4082696235824
5887,9d82abf1-f20b-447b-9038-a6ec6b1d74b7,8/15/2023 7:00:00 PM,Joanna Tang,yes,Santa Rosa,major,manzanita_village,,,,,,,,32,16:54,,,16,Left,bottom,,1,1,0,,4,97,1,1,0,0,1,0,1,100,8/16/2023 1:30:53 AM,joannatang@umail.ucsb.edu_ucsb,8/16/2023 1:30:53 AM,joannatang@umail.ucsb.edu_ucsb,-119.852356891022,34.4083072080807
5888,4c1821e5-ba69-4442-a0e4-e83b1a817d57,8/15/2023 7:00:00 PM,Joanna Tang,yes,Santa Rosa,major,manzanita_village,,,,,,,,32,16:54,,,18,Right,bottom,,0,0,0,,5,145,0,0,0,0,0,0,0,145,8/16/2023 1:31:18 AM,joannatang@umail.ucsb.edu_ucsb,8/16/2023 1:31:18 AM,joannatang@umail.ucsb.edu_ucsb,-119.852370434664,34.4083144146863
5889,968e7be1-94aa-4da0-b277-23ecd7d421e3,8/15/2023 7:00:00 PM,Joanna Tang,yes,Santa Rosa,major,manzanita_village,,,,,,,,32,16:54,,,20,Left,bottom,,0,0,0,,5,169,1,1,0,0,0,0,0,170,8/16/2023 1:31:20 AM,joannatang@umail.ucsb.edu_ucsb,8/16/2023 1:31:20 AM,joannatang@umail.ucsb.edu_ucsb,-119.852403258829,34.4083313920532
5890,9f9ec89e-3ac0-4a88-9bd8-51eb5d2fc150,8/15/2023 7:00:00 PM,Joanna Tang,yes,Santa Rosa,major,manzanita_village,,,,,,,,32,16:54,,,22,Right,bottom,,0,0,0,,5,171,0,0,0,0,0,0,0,171,8/16/2023 1:31:22 AM,joannatang@umail.ucsb.edu_ucsb,8/16/2023 1:31:22 AM,joannatang@umail.ucsb.edu_ucsb,-119.852396025518,34.4083421511352
5891,a96d7af3-ee3d-4e30-890e-1e8a21cdaf19,8/15/2023 7:00:00 PM,Joanna Tang,yes,Santa Rosa,major,manzanita_village,,,,,,,,32,16:54,,,24,Left,bottom,,0,0,0,,5,136,3,3,0,0,0,0,0,139,8/16/2023 1:31:24 AM,joannatang@umail.ucsb.edu_ucsb,8/16/2023 1:31:24 AM,joannatang@umail.ucsb.edu_ucsb,-119.852423775153,34.4083377818957
5892,9a96f58f-d374-40f6-972f-b15f044b4352,8/15/2023 7:00:00 PM,Joanna Tang,yes,Santa Rosa,major,manzanita_village,,,,,,,,32,16:54,,,26,Right,transition,,3,0,0,,7,104,4,4,0,0,0,0,3,111,8/16/2023 1:31:45 AM,joannatang@umail.ucsb.edu_ucsb,8/16/2023 1:31:45 AM,joannatang@umail.ucsb.edu_ucsb,-119.852435658533,34.4083500441017
5893,a46f0408-ae5d-485c-8076-563a6fc67e32,8/15/2023 7:00:00 PM,Joanna Tang,yes,Santa Rosa,major,manzanita_village,,,,,,,,32,16:54,,,28,Left,edge,,16,3,0,,4,69,6,12,0,0,3,0,16,100,8/16/2023 1:32:05 AM,joannatang@umail.ucsb.edu_ucsb,8/16/2023 1:32:05 AM,joannatang@umail.ucsb.edu_ucsb,-119.852459859004,34.4083564402366
5894,05895f31-c463-401f-8025-2c50d4e00e1c,8/15/2023 7:00:00 PM,Joanna Tang,yes,Santa Rosa,major,manzanita_village,,,,,,,,32,16:54,,,30,Right,edge,,46,3,0,,5,34,6,17,0,0,3,0,46,100,8/16/2023 1:32:07 AM,joannatang@umail.ucsb.edu_ucsb,8/16/2023 1:32:07 AM,joannatang@umail.ucsb.edu_ucsb,-119.852446420045,34.4083468650414
5895,ea373278-3166-49d3-b47c-93a141f28eef,8/15/2023 7:00:00 PM,Joanna Tang,yes,Santa Rosa,major,manzanita_village,,,,,,,,32,16:54,17:39,,32,Left,edge,,22,3,0,,3,66,6,9,0,0,3,0,22,100,8/16/2023 1:32:09 AM,joannatang@umail.ucsb.edu_ucsb,8/16/2023 1:32:09 AM,joannatang@umail.ucsb.edu_ucsb,-119.85251504275,34.4083964171271
5983,3a975b00-40ca-4b4f-b0fa-b28449ad3a42,8/16/2023 7:00:00 PM,"Johnny A, Joanna T",yes,Santa Barbara,major,manzanita_village,,,,,,,,25,16:26,,SE-NW transect,0,Left,edge,,0,99,0,,1,47,2,28,0,0,99,0,0,174,8/17/2023 12:15:06 AM,ccber_user,8/17/2023 12:15:06 AM,ccber_user,-119.8512353,34.4080155
5984,d3da561a-d2a5-4c38-8580-30fe54390b77,8/16/2023 7:00:00 PM,"Johnny A, Joanna T",yes,Santa Barbara,major,manzanita_village,,,,,,,,25,16:26,,SE-NW transect,4,Left,edge,,2,70,0,,2,63,3,14,0,0,70,0,2,149,8/17/2023 12:15:09 AM,ccber_user,8/17/2023 12:15:09 AM,ccber_user,-119.8512708,34.4080084
5985,574f9aea-8ec2-475f-a2f0-24f74fe64f27,8/16/2023 7:00:00 PM,"Johnny A, Joanna T",yes,Santa Barbara,major,manzanita_village,,,,,,,,25,16:26,,SE-NW transect,8,Left,bottom,,1,1,0,,5,178,2,2,0,0,1,0,1,182,8/17/2023 12:15:11 AM,ccber_user,8/17/2023 12:15:11 AM,ccber_user,-119.8510721,34.4080346
5986,aa9a689a-4b8e-4a38-975a-421787aabbc4,8/15/2023 7:00:00 PM,Joanna Tang,yes,Santa Rosa,major,manzanita_village,,,,,,,,32,16:54,,,12,Left,bottom,,1,0,0,,4,103,1,1,0,0,0,0,1,105,8/17/2023 3:54:33 AM,joannatang@umail.ucsb.edu_ucsb,8/17/2023 3:54:33 AM,joannatang@umail.ucsb.edu_ucsb,-119.852320634303,34.4082920183924
5987,f3513c4b-476e-4813-875c-3e9102381e26,8/16/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,Santa Barbara,major,manzanita_village,,,,,,,,25,16:26,,SE-NW transect,2,Right,edge,,24,21,0,,2,44,6,11,0,0,21,0,24,100,8/17/2023 3:54:46 AM,joannatang@umail.ucsb.edu_ucsb,8/17/2023 3:54:46 AM,joannatang@umail.ucsb.edu_ucsb,-119.85127538541,34.4080052657266
5988,b3681a88-f1c2-4444-9544-967f8f078079,8/16/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,Santa Barbara,major,manzanita_village,,,,,,,,25,16:26,,SE-NW transect,6,Right,transition,,29,3,0,,5,63,4,5,0,0,3,0,29,100,8/17/2023 3:54:50 AM,joannatang@umail.ucsb.edu_ucsb,8/17/2023 3:54:50 AM,joannatang@umail.ucsb.edu_ucsb,-119.85126118049,34.4081532244775
5989,61172db9-e687-484a-a97d-3cb6e9d21142,8/16/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,Santa Barbara,major,manzanita_village,,,,,,,,25,16:26,,SE-NW transect,10,Right,bottom,,24,2,0,,6,72,2,2,0,0,2,0,24,100,8/17/2023 3:54:53 AM,joannatang@umail.ucsb.edu_ucsb,8/17/2023 3:54:53 AM,joannatang@umail.ucsb.edu_ucsb,-119.851347228366,34.4081635243862
5990,90eff8fa-ed03-4319-baa7-c33145e24dfb,8/16/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,Santa Barbara,major,manzanita_village,,,,,,,,25,16:26,,SE-NW transect,14,Right,bottom,,13,0,0,,6,93,0,0,0,0,0,0,13,106,8/17/2023 3:54:56 AM,joannatang@umail.ucsb.edu_ucsb,8/17/2023 3:54:56 AM,joannatang@umail.ucsb.edu_ucsb,-119.851489099715,34.4081549325578
5991,5c9ee3be-b1ac-49d3-80e8-e054cec0103d,8/16/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,Santa Barbara,major,manzanita_village,,,,,,,,25,16:26,,SE-NW transect,12,Left,bottom,,13,0,0,,5,87,0,0,0,0,0,0,13,100,8/17/2023 3:54:57 AM,joannatang@umail.ucsb.edu_ucsb,8/17/2023 3:54:57 AM,joannatang@umail.ucsb.edu_ucsb,-119.851286662892,34.408006406316
5992,da806509-7ebc-4fad-91d1-cec2d7032cd7,8/16/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,Santa Barbara,major,manzanita_village,,,,,,,,25,16:26,,SE-NW transect,16,Left,bottom,,9,0,0,,5,152,4,4,0,0,0,0,9,165,8/17/2023 3:54:59 AM,joannatang@umail.ucsb.edu_ucsb,8/17/2023 3:54:59 AM,joannatang@umail.ucsb.edu_ucsb,-119.851339882488,34.4080058223742
5993,65595fca-90d0-4fce-b618-30b21593bb5b,8/16/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,Santa Barbara,major,manzanita_village,,,,,,,,25,16:26,,SE-NW transect,18,Right,transition,,7,8,0,,6,33,7,71,0,0,8,0,7,119,8/17/2023 3:55:01 AM,joannatang@umail.ucsb.edu_ucsb,8/17/2023 3:55:01 AM,joannatang@umail.ucsb.edu_ucsb,-119.851227521131,34.4080565867331
5994,8ccae19e-85f2-461b-ac17-cae20018e05e,8/16/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,Santa Barbara,major,manzanita_village,,,,,,,,25,16:26,,SE-NW transect,20,Left,edge,Check lupina sp ID,3,92,0,,5,10,6,84,0,0,92,0,3,189,8/17/2023 3:55:02 AM,joannatang@umail.ucsb.edu_ucsb,8/17/2023 3:55:02 AM,joannatang@umail.ucsb.edu_ucsb,-119.851267658624,34.4078912948559
5995,47662676-ae2c-403f-999a-7ad50895b55d,8/16/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,Santa Barbara,major,manzanita_village,,,,,,,,25,16:26,,SE-NW transect,22,Right,edge,,2,96,0,,3,31,4,18,0,0,96,0,2,147,8/17/2023 3:55:04 AM,joannatang@umail.ucsb.edu_ucsb,8/17/2023 3:55:04 AM,joannatang@umail.ucsb.edu_ucsb,-119.85116427983,34.4080740716012
5996,b2a4fffe-f060-4e60-b78c-5f535a1a7ec6,8/16/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,Santa Barbara,major,manzanita_village,,,,,,,,25,16:26,,SE-NW transect,24,Left,edge,,16,42,0,,2,30,4,12,0,0,42,0,16,100,8/17/2023 3:55:06 AM,joannatang@umail.ucsb.edu_ucsb,8/17/2023 3:55:06 AM,joannatang@umail.ucsb.edu_ucsb,-119.851132327809,34.4079828256021
5997,606d8016-f2e9-4d8c-8ce6-4d1ddfc11b8c,8/17/2023 7:00:00 PM,"Johnny A, Joanna T",yes,Santa Cruz,major,manzanita_village,,,,,,,,27,14:33,,SE-NW transect,0,Left,edge,,7,3,0,,4,81,3,12,0,0,3,0,7,103,8/17/2023 9:47:28 PM,ccber_user,8/17/2023 9:47:28 PM,ccber_user,-119.8521203,34.40811
5998,0b2fa956-9175-4ef2-9fad-92ede593b122,8/17/2023 7:00:00 PM,"Johnny A, Joanna T",yes,Santa Cruz,major,manzanita_village,,,,,,,,27,14:33,,SE-NW transect,4,Left,edge,,0,70,0,,1,99,0,0,0,0,70,0,0,169,8/17/2023 10:07:19 PM,ccber_user,8/17/2023 10:07:19 PM,ccber_user,-119.8520306,34.4081539
5999,6a619d9b-bae4-4da2-b231-73c1fc9e5839,8/17/2023 7:00:00 PM,"Johnny A, Joanna T",yes,Santa Cruz,major,manzanita_village,,,,,,,,27,14:33,,SE-NW transect,8,Left,bottom,,1,2,0,,3,142,1,14,0,0,2,0,1,159,8/17/2023 10:07:26 PM,ccber_user,8/17/2023 10:07:26 PM,ccber_user,-119.8520964,34.4082073
6000,98eb75e8-90cd-44c8-854d-d93b389f4cd6,8/17/2023 7:00:00 PM,"Johnny A, Joanna T",yes,Santa Cruz,major,manzanita_village,,,,,,,,27,14:33,,SE-NW transect,12,Left,bottom,,1,2,0,,4,144,0,0,0,0,2,0,1,147,8/17/2023 10:07:28 PM,ccber_user,8/17/2023 10:07:28 PM,ccber_user,-119.8521024,34.4082324
6001,654d9577-3f94-4938-bcf1-9e83d906d694,8/17/2023 7:00:00 PM,"Johnny A, Joanna T",yes,Santa Cruz,major,manzanita_village,,,,,,,,27,14:33,,SE-NW transect,16,Left,transition,,0,15,0,,5,148,2,3,0,0,15,0,0,166,8/17/2023 10:18:36 PM,ccber_user,8/17/2023 10:18:36 PM,ccber_user,-119.8521301,34.4082674
6002,5eeec151-f0f2-4d96-b827-e5b42be81b77,8/17/2023 7:00:00 PM,"Johnny A, Joanna T",yes,Santa Cruz,major,manzanita_village,,,,,,,,27,14:33,,SE-NW transect,20,Left,transition,,0,80,0,,4,120,2,8,0,0,80,0,0,208,8/17/2023 11:15:19 PM,ccber_user,8/17/2023 11:15:19 PM,ccber_user,-119.852155,34.4082931
6022,1b0705ec-2ea4-4b7a-a85a-f681799538c6,8/17/2023 7:00:00 PM,"Johnny A, Joanna T",yes,Santa Cruz,major,manzanita_village,,,,,,,,27,14:33,,SE-NW transect,24,Left,edge,,7,25,0,,3,42,4,26,0,0,25,0,7,100,8/18/2023 12:31:08 AM,ccber_user,8/18/2023 12:31:08 AM,ccber_user,-119.8521817,34.4083055
6085,964926be-f3d2-4632-9593-dcb920890571,8/17/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,Santa Cruz,major,manzanita_village,,,,,,,,27,14:33,,SE-NW transect,2,Right,edge,,48,12,0,,5,94,7,12,0,0,12,0,48,166,8/22/2023 11:56:05 PM,joannatang@umail.ucsb.edu_ucsb,8/22/2023 11:56:05 PM,joannatang@umail.ucsb.edu_ucsb,-119.852028309011,34.4081301733042
6086,134510e8-9b35-43b2-98f4-f6213b7ae010,8/17/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,Santa Cruz,major,manzanita_village,,,,,,,,27,14:33,,SE-NW transect,6,Right,transition,,0,99,0,,3,106,1,13,0,0,99,0,0,218,8/22/2023 11:56:15 PM,joannatang@umail.ucsb.edu_ucsb,8/22/2023 11:56:15 PM,joannatang@umail.ucsb.edu_ucsb,-119.852032565108,34.4081855739074
6087,3c4a8570-05e5-4732-9c69-da0a872ba867,8/17/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,Santa Cruz,major,manzanita_village,,,,,,,,27,14:33,,SE-NW transect,10,Right,bottom,,2,0,0,,6,116,3,11,0,0,0,0,2,129,8/22/2023 11:56:17 PM,joannatang@umail.ucsb.edu_ucsb,8/22/2023 11:56:17 PM,joannatang@umail.ucsb.edu_ucsb,-119.852281437682,34.4081409898042
